drug_1	drug_2
DB00794	DB00177
DB00794	DB00175
DB01174	DB06739
DB01045	DB06777
DB00615	DB00696
DB00673	DB00266
DB00615	DB00694
DB00312	DB01380
DB00615	DB00690
DB01045	DB06016
DB01045	DB00227
DB01045	DB04946
DB00564	DB06216
DB00564	DB08893
DB00312	DB09235
DB00564	DB04920
DB01201	DB00454
DB01201	DB00455
DB00564	DB01192
DB01201	DB00690
DB00615	DB00636
DB01201	DB00924
DB01201	DB00925
DB01201	DB00694
DB00607	DB04920
DB00615	DB00343
DB00252	DB00448
DB00615	DB00349
DB00615	DB01392
DB01045	DB09078
DB01201	DB01351
DB00615	DB01393
DB00615	DB00909
DB00794	DB00559
DB00794	DB00918
DB00794	DB00554
DB00599	DB01074
DB00564	DB06654
DB01320	DB06292
DB01201	DB00584
DB01201	DB00857
DB01201	DB00850
DB01045	DB06148
DB01174	DB00207
DB00794	DB00796
DB01045	DB06144
DB00418	DB11614
DB00312	DB01418
DB00279	DB00651
DB00564	DB06335
DB01351	DB00316
DB00794	DB00822
DB01045	DB06725
DB00252	DB00869
DB00564	DB09026
DB00564	DB06268
DB00794	DB01349
DB00794	DB00420
DB00312	DB00617
DB00312	DB00343
DB00312	DB00612
DB00615	DB11817
DB01320	DB11817
DB00418	DB00398
DB01201	DB00541
DB01320	DB00455
DB00418	DB00396
DB00312	DB00624
DB09280	DB00883
DB00564	DB00481
DB00564	DB00482
DB00312	DB00295
DB01437	DB00498
DB00312	DB00883
DB01045	DB01253
DB00564	DB00712
DB00312	DB00339
DB01201	DB00320
DB01201	DB00321
DB01201	DB00324
DB00599	DB04743
DB01320	DB00514
DB00312	DB00857
DB00252	DB01708
DB00252	DB09078
DB00564	DB00136
DB01045	DB01074
DB00312	DB00908
DB00312	DB00909
DB00252	DB00988
DB00418	DB01628
DB00418	DB00482
DB01320	DB08827
DB00418	DB00712
DB01045	DB05351
DB01320	DB08828
DB00794	DB01136
DB00615	DB00745
DB00165	DB01320
DB01201	DB00216
DB01320	DB01394
DB01201	DB00214
DB01201	DB00215
DB01201	DB00213
DB01201	DB01261
DB00849	DB00568
DB00794	DB01132
DB00312	DB00736
DB01045	DB01105
DB00794	DB09166
DB00564	DB00222
DB01045	DB01100
DB01320	DB00938
DB01351	DB00498
DB00794	DB01175
DB00849	DB00091
DB01201	DB01183
DB00252	DB00748
DB01201	DB01186
DB00794	DB00266
DB00794	DB00889
DB00564	DB01283
DB00252	DB01136
DB00794	DB00883
DB01174	DB00401
DB01174	DB00402
DB01174	DB00404
DB01045	DB00180
DB01320	DB00222
DB01045	DB00185
DB01174	DB00338
DB01320	DB01184
DB00564	DB01065
DB01174	DB00337
DB00564	DB01067
DB01174	DB00332
DB00252	DB01132
DB09280	DB01173
DB01174	DB00624
DB01320	DB06237
DB01220	DB00946
DB01045	DB04572
DB00794	DB00316
DB00615	DB01248
DB00794	DB00318
DB00252	DB00706
DB01320	DB09082
DB01320	DB01075
DB00794	DB01067
DB09280	DB05271
DB00564	DB01076
DB00312	DB08828
DB01174	DB01110
DB01174	DB01115
DB01174	DB01114
DB00615	DB00593
DB01174	DB00757
DB01320	DB00584
DB01174	DB00751
DB00615	DB00757
DB00615	DB00201
DB00615	DB00203
DB00564	DB00724
DB00794	DB00227
DB01320	DB00612
DB01320	DB11560
DB00312	DB11614
DB01174	DB01595
DB00312	DB06282
DB01174	DB01591
DB01045	DB00458
DB01045	DB00455
DB01201	DB08907
DB00312	DB01427
DB01320	DB06725
DB01174	DB09167
DB00252	DB00234
DB01045	DB00528
DB00794	DB01118
DB09280	DB01595
DB00252	DB05039
DB09280	DB01591
DB00312	DB00865
DB00794	DB00768
DB00564	DB01029
DB09280	DB00185
DB00564	DB09289
DB01201	DB01621
DB01045	DB00988
DB00312	DB01396
DB01045	DB00980
DB01045	DB00231
DB01045	DB00234
DB00312	DB01179
DB01320	DB00328
DB01320	DB00324
DB01320	DB00327
DB01320	DB00320
DB01320	DB00321
DB00312	DB01175
DB01174	DB01248
DB01201	DB00469
DB01201	DB00916
DB01201	DB00910
DB01201	DB00912
DB00615	DB00377
DB00564	DB00458
DB01174	DB00661
DB00252	DB01149
DB00615	DB00575
DB00312	DB01085
DB00615	DB00571
DB00615	DB00570
DB00794	DB00216
DB01320	DB01380
DB01174	DB00980
DB01174	DB00983
DB00418	DB00661
DB01174	DB00988
DB00312	DB00541
DB00794	DB00549
DB00794	DB00543
DB00794	DB00546
DB00794	DB00544
DB01201	DB00862
DB00794	DB00788
DB00794	DB00784
DB00564	DB00738
DB00794	DB00783
DB01201	DB08893
DB00794	DB06403
DB00615	DB01380
DB00615	DB06697
DB01045	DB01068
DB01045	DB09166
DB00615	DB01200
DB00615	DB00808
DB00400	DB01196
DB00252	DB01219
DB00615	DB01166
DB00252	DB00745
DB00564	DB00925
DB00564	DB00924
DB00564	DB06267
DB00252	DB00744
DB00794	DB00433
DB01045	DB00401
DB01201	DB00482
DB01201	DB00481
DB01174	DB06777
DB00312	DB00337
DB00312	DB00628
DB00615	DB13179
DB00418	DB00655
DB00794	DB06268
DB01320	DB08906
DB01045	DB01248
DB00312	DB00757
DB00252	DB04938
DB01174	DB00969
DB01045	DB01241
DB01045	DB01242
DB00559	DB01098
DB00312	DB00759
DB00312	DB00758
DB00312	DB00938
DB00312	DB00246
DB00564	DB00455
DB00564	DB00454
DB00312	DB00243
DB00312	DB01215
DB01045	DB01060
DB01045	DB01062
DB01045	DB01065
DB01045	DB01069
DB00252	DB01129
DB00252	DB06654
DB00794	DB01393
DB00252	DB00849
DB01045	DB00270
DB09280	DB00987
DB00252	DB00835
DB00252	DB00836
DB01045	DB00755
DB00564	DB04871
DB00564	DB00850
DB00564	DB00857
DB00564	DB00584
DB00418	DB00726
DB00564	DB00589
DB00564	DB00588
DB00418	DB00908
DB01201	DB00268
DB00252	DB00688
DB01201	DB00266
DB00794	DB00947
DB09280	DB00401
DB00615	DB01431
DB01045	DB01114
DB01045	DB01115
DB00564	DB00213
DB00564	DB00212
DB01045	DB01110
DB00564	DB00214
DB00564	DB00216
DB01201	DB01196
DB01320	DB00927
DB01201	DB01194
DB01320	DB00925
DB00794	DB00481
DB01174	DB01015
DB01174	DB08992
DB00673	DB09080
DB01201	DB01198
DB00252	DB01124
DB00418	DB00347
DB00564	DB13179
DB01201	DB06155
DB00418	DB00344
DB00418	DB00343
DB01201	DB06403
DB00794	DB00897
DB01320	DB01194
DB01174	DB01219
DB01174	DB00347
DB00794	DB01200
DB01174	DB00185
DB01174	DB00180
DB00312	DB00918
DB00794	DB00307
DB00794	DB00309
DB00252	DB00717
DB01320	DB01065
DB01201	DB04572
DB00599	DB00266
DB00564	DB01186
DB01045	DB00734
DB00252	DB00136
DB00615	DB00169
DB01174	DB01104
DB01174	DB01105
DB01174	DB01100
DB01045	DB00738
DB00599	DB09090
DB00615	DB00744
DB01320	DB00624
DB00615	DB01349
DB01320	DB00620
DB00564	DB05351
DB00794	DB08877
DB01174	DB00295
DB01174	DB00297
DB01320	DB01200
DB00599	DB00316
DB01045	DB00420
DB00615	DB01183
DB00312	DB08907
DB01045	DB00553
DB01045	DB00883
DB01045	DB00555
DB01045	DB00889
DB00252	DB00222
DB00615	DB01067
DB01045	DB11560
DB00312	DB09230
DB09280	DB01588
DB00794	DB00153
DB01320	DB00482
DB00312	DB00472
DB01320	DB00655
DB01201	DB00717
DB01201	DB00712
DB09280	DB01349
DB09280	DB00356
DB00564	DB01296
DB00607	DB00230
DB01320	DB00136
DB00252	DB00295
DB00794	DB01142
DB01320	DB00318
DB00312	DB01184
DB00418	DB08922
DB00564	DB00759
DB01320	DB00924
DB00252	DB01261
DB01201	DB00477
DB01320	DB00794
DB00794	DB08931
DB01201	DB00674
DB01201	DB00675
DB00615	DB01708
DB01201	DB00906
DB01201	DB00673
DB00615	DB00361
DB00794	DB01171
DB01045	DB00655
DB00252	DB01192
DB00252	DB01194
DB01320	DB00559
DB00615	DB00564
DB00794	DB01558
DB00418	DB08901
DB00252	DB11560
DB00564	DB00722
DB01174	DB00991
DB01174	DB00997
DB00615	DB00969
DB00849	DB09289
DB00849	DB09288
DB00252	DB00549
DB00312	DB00553
DB00252	DB01241
DB01174	DB06403
DB00252	DB01065
DB00252	DB11362
DB00252	DB01062
DB09280	DB00976
DB00418	DB00672
DB00564	DB06697
DB00564	DB06695
DB00673	DB01097
DB00418	DB00835
DB01045	DB09123
DB00615	DB00818
DB00312	DB01045
DB00564	DB00938
DB00794	DB00440
DB01201	DB00499
DB01201	DB00496
DB01201	DB00497
DB00794	DB08868
DB00794	DB00835
DB01174	DB06292
DB00312	DB00324
DB01351	DB06694
DB00312	DB00327
DB09280	DB00204
DB01320	DB01192
DB01174	DB01216
DB01045	DB01589
DB00252	DB11614
DB09280	DB06237
DB01201	DB00655
DB00312	DB01223
DB00418	DB01065
DB01174	DB00343
DB00564	DB00731
DB00312	DB00744
DB00564	DB00945
DB01174	DB00977
DB00564	DB00448
DB01174	DB00726
DB00564	DB00446
DB01045	DB01050
DB00312	DB00252
DB00312	DB00925
DB00564	DB01074
DB01045	DB01296
DB00312	DB01067
DB01174	DB00612
DB00418	DB01198
DB09280	DB00207
DB00418	DB00738
DB00564	DB00593
DB00564	DB00590
DB00418	DB00731
DB00418	DB00222
DB00564	DB00849
DB01220	DB00498
DB01174	DB00593
DB01201	DB06702
DB01201	DB06292
DB01201	DB00277
DB00564	DB00204
DB00418	DB01320
DB00564	DB00201
DB01045	DB01095
DB00794	DB00938
DB01320	DB04938
DB01045	DB01126
DB01045	DB04846
DB00312	DB00584
DB00418	DB00829
DB01045	DB01098
DB01201	DB06144
DB00849	DB00321
DB00615	DB01241
DB00615	DB08922
DB09280	DB01110
DB09280	DB01114
DB00794	DB00339
DB00794	DB00338
DB00615	DB01016
DB00564	DB01241
DB01174	DB00193
DB00794	DB00337
DB00312	DB00356
DB00312	DB00559
DB01320	DB00835
DB01320	DB00836
DB01045	DB00571
DB00615	DB04871
DB01201	DB05541
DB00252	DB00624
DB00418	DB01177
DB01174	DB00514
DB01320	DB09262
DB00599	DB00091
DB01045	DB00724
DB01045	DB00726
DB01174	DB01171
DB01174	DB01175
DB00615	DB01136
DB09280	DB01020
DB01320	DB00636
DB01320	DB00637
DB01174	DB00281
DB00615	DB01351
DB00794	DB00203
DB00794	DB00204
DB00794	DB00207
DB00615	DB01198
DB01320	DB01067
DB01320	DB08868
DB00599	DB00321
DB00615	DB01196
DB00252	DB01200
DB01045	DB00540
DB00794	DB01166
DB01174	DB01393
DB01320	DB01062
DB01045	DB00546
DB00252	DB00213
DB00252	DB00215
DB01201	DB06209
DB01174	DB01006
DB00418	DB00678
DB00615	DB00481
DB00418	DB04938
DB01174	DB00818
DB00564	DB08828
DB01201	DB00706
DB01201	DB00700
DB00615	DB00175
DB00252	DB04871
DB09280	DB00324
DB00673	DB00788
DB00312	DB01132
DB00252	DB00455
DB00312	DB01194
DB00312	DB01196
DB01201	DB08877
DB00312	DB01198
DB00607	DB00555
DB01320	DB00309
DB00312	DB00285
DB00312	DB01036
DB01045	DB00945
DB01045	DB00946
DB01045	DB00947
DB01201	DB00641
DB00615	DB00396
DB01201	DB00643
DB00794	DB09082
DB01045	DB00731
DB00615	DB00390
DB00252	DB01184
DB00252	DB01183
DB09280	DB01241
DB01320	DB00549
DB01045	DB00898
DB00615	DB00553
DB00418	DB01156
DB01320	DB00540
DB00312	DB00451
DB00312	DB09288
DB01045	DB01229
DB00418	DB01095
DB00312	DB09289
DB01351	DB01244
DB00615	DB00755
DB01201	DB00808
DB00312	DB06287
DB00794	DB00910
DB00794	DB01392
DB01045	DB01223
DB00418	DB04841
DB00165	DB00312
DB01320	DB06403
DB00564	DB00672
DB00564	DB09082
DB00673	DB00328
DB00607	DB01196
DB00564	DB01009
DB00615	DB00843
DB01201	DB11581
DB00615	DB00829
DB01320	DB01410
DB00615	DB00822
DB00252	DB06267
DB00252	DB12483
DB01174	DB01431
DB00418	DB00814
DB00564	DB00908
DB00312	DB00208
DB00794	DB00451
DB01201	DB11362
DB00794	DB00455
DB00312	DB00332
DB00794	DB06803
DB01174	DB06282
DB00607	DB09235
DB00615	DB00213
DB00794	DB01229
DB09280	DB00690
DB00312	DB00481
DB00312	DB00482
DB01045	DB01591
DB00794	DB01274
DB00312	DB00502
DB00312	DB00503
DB01320	DB08922
DB00794	DB06203
DB00599	DB00528
DB00794	DB06209
DB01045	DB01263
DB01045	DB01261
DB00615	DB04938
DB00312	DB11817
DB00794	DB09026
DB01174	DB00945
DB01174	DB00947
DB01174	DB00946
DB00794	DB00877
DB00615	DB00748
DB01045	DB01041
DB00564	DB00475
DB00564	DB00477
DB00312	DB00266
DB01201	DB01045
DB01201	DB01041
DB01045	DB01283
DB00418	DB00748
DB00418	DB00214
DB00564	DB00877
DB00418	DB00216
DB00794	DB01595
DB00615	DB01595
DB00312	DB00641
DB00312	DB00316
DB00312	DB00647
DB01201	DB00246
DB01201	DB00243
DB00564	DB01142
DB00312	DB00783
DB01045	DB00745
DB01201	DB00248
DB01045	DB01136
DB00599	DB01427
DB00564	DB00270
DB00794	DB00924
DB00794	DB00925
DB00312	DB00864
DB00312	DB00869
DB01045	DB01138
DB01320	DB00945
DB01174	DB08922
DB00312	DB08906
DB00418	DB00363
DB01174	DB00367
DB00564	DB01097
DB09280	DB01100
DB00564	DB01098
DB09280	DB01105
DB01201	DB08906
DB00564	DB00309
DB00794	DB00321
DB01201	DB00396
DB00252	DB00734
DB00794	DB09555
DB00615	DB09262
DB09280	DB06777
DB00794	DB09080
DB01174	DB04846
DB01174	DB00568
DB00418	DB06697
DB01174	DB04841
DB00252	DB00496
DB00418	DB06694
DB00252	DB09555
DB01174	DB06803
DB01320	DB01435
DB01320	DB05039
DB01174	DB00564
DB01045	DB00712
DB01045	DB00717
DB01174	DB00706
DB00615	DB08907
DB00564	DB00916
DB01045	DB00395
DB00794	DB00214
DB01045	DB00396
DB00794	DB00213
DB01320	DB01222
DB00673	DB04841
DB00418	DB06209
DB01045	DB00153
DB01045	DB00402
DB00794	DB06694
DB00794	DB06697
DB01045	DB00379
DB00252	DB00201
DB01045	DB00377
DB01045	DB00373
DB01045	DB00371
DB00615	DB00498
DB00615	DB00499
DB01174	DB01016
DB00615	DB04946
DB00564	DB09078
DB09280	DB08827
DB00794	DB00136
DB00615	DB00496
DB00615	DB00497
DB00673	DB00222
DB01174	DB00381
DB01201	DB00736
DB01320	DB00799
DB01201	DB08828
DB09280	DB00337
DB09280	DB00339
DB00564	DB05265
DB00252	DB01248
DB01320	DB00371
DB01320	DB00377
DB00252	DB01242
DB00607	DB00568
DB00615	DB01006
DB00252	DB00814
DB00794	DB00683
DB01201	DB00656
DB01045	DB00972
DB00794	DB00688
DB01045	DB00977
DB01045	DB00976
DB00615	DB00381
DB00564	DB00337
DB09280	DB00318
DB09280	DB01253
DB00615	DB00546
DB00615	DB00540
DB00615	DB00541
DB01320	DB00571
DB01320	DB00570
DB00615	DB01015
DB01320	DB00575
DB01045	DB00570
DB00599	DB00884
DB00615	DB00949
DB01320	DB00207
DB01320	DB00204
DB01320	DB00203
DB01320	DB00201
DB01201	DB00865
DB00312	DB00499
DB00252	DB08868
DB00312	DB01039
DB00418	DB01435
DB00794	DB01179
DB01201	DB00818
DB00794	DB00593
DB00615	DB01410
DB00794	DB08910
DB01201	DB00812
DB01201	DB00814
DB00312	DB00822
DB00794	DB01628
DB01351	DB07615
DB00794	DB01621
DB00615	DB00836
DB00615	DB00675
DB00615	DB06403
DB00615	DB00835
DB01045	DB09389
DB00252	DB08828
DB01045	DB04871
DB00252	DB08827
DB00794	DB00469
DB01320	DB08893
DB00564	DB06237
DB00794	DB00231
DB00564	DB01216
DB01174	DB08893
DB00615	DB00268
DB00252	DB00608
DB00794	DB00661
DB00564	DB00683
DB01351	DB04743
DB00312	DB00836
DB00794	DB06210
DB00252	DB08918
DB01174	DB11817
DB00418	DB01132
DB00252	DB08910
DB00849	DB06694
DB01201	DB05039
DB00252	DB06803
DB00418	DB01136
DB00312	DB00277
DB00418	DB01427
DB00312	DB00270
DB00312	DB04938
DB00418	DB01045
DB00564	DB01062
DB01201	DB01075
DB01201	DB01076
DB00607	DB00977
DB00418	DB00758
DB00564	DB00700
DB00418	DB00203
DB00418	DB00201
DB00564	DB00864
DB00312	DB00309
DB00165	DB00418
DB01201	DB00250
DB00849	DB00528
DB01320	DB08910
DB01174	DB06654
DB01201	DB00475
DB00312	DB00872
DB00564	DB00264
DB01351	DB00458
DB00312	DB00877
DB01045	DB01149
DB01320	DB00976
DB00599	DB00682
DB00312	DB06702
DB00312	DB00401
DB01174	DB01232
DB01174	DB00377
DB00400	DB00977
DB01201	DB01418
DB01174	DB00379
DB01320	DB00812
DB01174	DB00175
DB01174	DB00177
DB00564	DB00318
DB01320	DB00814
DB00312	DB01263
DB00564	DB00316
DB09280	DB00528
DB01201	DB00381
DB01320	DB01039
DB01320	DB06282
DB01201	DB01253
DB01320	DB01037
DB01320	DB01036
DB01174	DB04871
DB00615	DB00736
DB00615	DB11362
DB01174	DB00570
DB01174	DB00571
DB01174	DB00575
DB01174	DB00636
DB01201	DB00909
DB01174	DB01151
DB00252	DB00980
DB01174	DB01628
DB00794	DB11581
DB00849	DB07615
DB00615	DB00717
DB01045	DB00381
DB09280	DB00234
DB00312	DB08910
DB00564	DB01114
DB00615	DB01175
DB00312	DB06777
DB00418	DB09080
DB01320	DB01142
DB01320	DB05246
DB00599	DB00344
DB00615	DB01179
DB01320	DB01149
DB00312	DB01200
DB00615	DB01396
DB01045	DB00367
DB01045	DB00361
DB01174	DB01023
DB00252	DB09262
DB01174	DB01026
DB01201	DB04871
DB01201	DB00726
DB01201	DB00724
DB01320	DB00554
DB09280	DB00309
DB00615	DB01253
DB00559	DB00498
DB00615	DB01589
DB01174	DB00396
DB01437	DB00266
DB01320	DB00788
DB00312	DB08868
DB01045	DB01393
DB01045	DB00700
DB01320	DB00361
DB00252	DB01253
DB00794	DB00690
DB01201	DB00628
DB01201	DB06654
DB01201	DB00622
DB01201	DB00620
DB01201	DB00624
DB00418	DB08828
DB00564	DB04946
DB01045	DB00564
DB00607	DB01427
DB00607	DB01357
DB01320	DB00215
DB01320	DB00216
DB01201	DB09080
DB00252	DB00843
DB00794	DB00588
DB00794	DB00589
DB00312	DB01020
DB00849	DB01242
DB01201	DB00531
DB01201	DB00822
DB00252	DB09082
DB00252	DB09080
DB00615	DB06148
DB00252	DB01097
DB00615	DB00444
DB00615	DB00440
DB00312	DB06209
DB01320	DB06209
DB01045	DB06710
DB01201	DB12483
DB01320	DB06203
DB00312	DB00829
DB00615	DB00842
DB00794	DB01026
DB09280	DB06144
DB00615	DB00849
DB00564	DB00865
DB00559	DB09270
DB01174	DB00814
DB00312	DB00477
DB01174	DB00812
DB00794	DB00472
DB00252	DB06209
DB00794	DB00471
DB00794	DB00477
DB00794	DB00475
DB01045	DB01128
DB00794	DB00678
DB00794	DB00674
DB00794	DB00675
DB00564	DB00674
DB00418	DB00617
DB00564	DB00679
DB00252	DB00091
DB01320	DB13179
DB00794	DB00222
DB01045	DB09082
DB01045	DB09080
DB00418	DB00543
DB00312	DB00655
DB00312	DB00656
DB01174	DB00925
DB00312	DB05039
DB01351	DB08992
DB00564	DB00412
DB00312	DB00201
DB00312	DB00207
DB01201	DB01067
DB01201	DB01065
DB01201	DB01062
DB00615	DB00731
DB00849	DB00682
DB01201	DB00318
DB00564	DB00788
DB00564	DB00897
DB00312	DB00808
DB01351	DB00528
DB01045	DB01628
DB00418	DB00564
DB00312	DB00661
DB00615	DB00946
DB01045	DB01621
DB01174	DB06736
DB01174	DB06697
DB01201	DB01380
DB00564	DB00528
DB00615	DB00318
DB01201	DB01394
DB00564	DB00250
DB01201	DB01396
DB00312	DB00842
DB00252	DB00912
DB01045	DB01151
DB00794	DB01183
DB00794	DB01184
DB01045	DB01156
DB00794	DB01186
DB00849	DB01074
DB00252	DB00918
DB00312	DB00683
DB00564	DB01050
DB01201	DB00745
DB00165	DB01174
DB01045	DB01142
DB09280	DB00656
DB00418	DB00744
DB00252	DB01410
DB00418	DB00307
DB00564	DB01410
DB01201	DB04946
DB01220	DB00599
DB00252	DB00553
DB09280	DB01126
DB00673	DB00749
DB00559	DB00266
DB00564	DB00321
DB00564	DB00320
DB00564	DB00324
DB00564	DB00327
DB01320	DB01029
DB00418	DB09167
DB01201	DB01242
DB01201	DB01240
DB01201	DB01241
DB00794	DB04572
DB00794	DB01050
DB01174	DB00541
DB01174	DB00543
DB00418	DB00945
DB00418	DB00946
DB01174	DB00549
DB01174	DB01142
DB09280	DB09262
DB00252	DB00285
DB01174	DB01149
DB09280	DB01012
DB00564	DB01128
DB00564	DB01129
DB00615	DB00700
DB09280	DB00227
DB00564	DB01126
DB00564	DB01120
DB00794	DB00270
DB01351	DB00884
DB00794	DB00277
DB00599	DB01244
DB01320	DB01156
DB01320	DB01151
DB01045	DB00177
DB00615	DB01149
DB01201	DB08912
DB01045	DB00603
DB01174	DB01039
DB01174	DB01037
DB01320	DB00688
DB01045	DB00608
DB00794	DB01427
DB00559	DB00641
DB01320	DB00177
DB00615	DB00637
DB01201	DB00757
DB01174	DB09289
DB01174	DB09288
DB00252	DB00321
DB01045	DB00690
DB00794	DB08918
DB01174	DB13179
DB00252	DB01229
DB00564	DB00647
DB01320	DB00193
DB01174	DB09262
DB00312	DB00575
DB01045	DB00910
DB01045	DB00916
DB00564	DB00544
DB01045	DB00918
DB00599	DB09235
DB01201	DB00636
DB01174	DB09555
DB00564	DB00814
DB00312	DB00571
DB00312	DB00570
DB00615	DB01039
DB01045	DB00593
DB00607	DB00343
DB01045	DB00590
DB01045	DB04898
DB01045	DB00599
DB00615	DB01036
DB00564	DB11560
DB01045	DB00829
DB00312	DB01015
DB01045	DB00822
DB01174	DB05351
DB00312	DB01016
DB00564	DB11817
DB01201	DB00836
DB01201	DB00835
DB00673	DB00374
DB00418	DB00869
DB01201	DB00528
DB01174	DB11560
DB00418	DB04898
DB00615	DB00458
DB00615	DB01037
DB01320	DB04846
DB00615	DB00454
DB00615	DB00455
DB01320	DB00356
DB00615	DB00451
DB00252	DB00281
DB01320	DB00420
DB01045	DB06700
DB01045	DB06702
DB01320	DB06210
DB01320	DB06216
DB00564	DB00889
DB00615	DB00850
DB00615	DB00857
DB00252	DB06237
DB00615	DB00622
DB09280	DB06155
DB09280	DB04946
DB00794	DB00448
DB00794	DB00482
DB00564	DB01222
DB01174	DB00808
DB01320	DB06654
DB00794	DB00641
DB00564	DB00665
DB00312	DB00321
DB00564	DB00745
DB00794	DB00850
DB01174	DB01194
DB09280	DB00822
DB00615	DB01591
DB00312	DB01129
DB01320	DB00818
DB00418	DB00177
DB00673	DB01041
DB00794	DB12483
DB01174	DB00936
DB01174	DB00938
DB01045	DB01431
DB00564	DB00401
DB00564	DB00402
DB00312	DB00213
DB00564	DB00404
DB00312	DB00216
DB00615	DB09026
DB01201	DB01012
DB01201	DB01016
DB01201	DB01015
DB00564	DB00790
DB00564	DB00904
DB00564	DB00749
DB00564	DB00796
DB00252	DB00863
DB00564	DB00748
DB01174	DB08827
DB00564	DB00883
DB00794	DB11817
DB00615	DB00280
DB01174	DB06700
DB00312	DB00674
DB00564	DB00248
DB00794	DB01198
DB00794	DB01196
DB00794	DB01105
DB00794	DB01192
DB00564	DB00245
DB01320	DB00997
DB01201	DB01126
DB01320	DB00991
DB01201	DB01120
DB00312	DB00694
DB00312	DB00690
DB01201	DB01129
DB01201	DB01128
DB00418	DB09235
DB09280	DB00647
DB00418	DB09230
DB09280	DB00643
DB01174	DB01242
DB00418	DB00316
DB00615	DB08868
DB00312	DB06155
DB00252	DB06725
DB00564	DB11362
DB01174	DB00153
DB01174	DB00481
DB01174	DB00482
DB00564	DB00332
DB00564	DB00338
DB01320	DB01015
DB01174	DB11362
DB01351	DB00726
DB01320	DB01016
DB01174	DB06268
DB01320	DB01012
DB00794	DB01045
DB01174	DB00554
DB01174	DB06267
DB01220	DB00675
DB01174	DB00559
DB00615	DB06739
DB00418	DB00402
DB00564	DB01232
DB09280	DB01062
DB01174	DB00731
DB01174	DB00736
DB01320	DB09555
DB01174	DB00734
DB00564	DB01118
DB01174	DB01156
DB00794	DB00248
DB00607	DB00528
DB00564	DB01110
DB00794	DB00246
DB00564	DB01115
DB00794	DB00243
DB01201	DB00297
DB01045	DB00169
DB09280	DB00496
DB00252	DB00675
DB01220	DB01418
DB00252	DB00679
DB01045	DB00347
DB01045	DB00617
DB01320	DB00696
DB00312	DB09262
DB01174	DB05039
DB00252	DB00636
DB01045	DB00349
DB00312	DB08992
DB00794	DB09262
DB00418	DB00843
DB00564	DB01036
DB00615	DB00603
DB00615	DB00604
DB00673	DB00214
DB00615	DB04846
DB01201	DB00748
DB00615	DB00608
DB01320	DB00169
DB01351	DB00946
DB00615	DB00199
DB00252	DB00328
DB00252	DB01232
DB00599	DB06694
DB01320	DB09026
DB00418	DB01138
DB01174	DB00717
DB00252	DB00324
DB00418	DB06803
DB01201	DB00603
DB01201	DB00608
DB01320	DB01392
DB00312	DB11362
DB00564	DB01628
DB00615	DB00514
DB01174	DB01196
DB01320	DB00502
DB00615	DB01023
DB00615	DB01020
DB00615	DB08828
DB00564	DB01039
DB01320	DB00234
DB00252	DB01128
DB00849	DB01427
DB00615	DB00997
DB00564	DB00440
DB00252	DB01126
DB01320	DB00865
DB00312	DB01006
DB00673	DB06204
DB00564	DB00297
DB00312	DB00924
DB01045	DB04841
DB01045	DB00835
DB01045	DB00836
DB00615	DB09555
DB01320	DB00862
DB01201	DB00514
DB00252	DB04572
DB00599	DB00946
DB01174	DB09078
DB01320	DB00347
DB01320	DB00433
DB00590	DB06262
DB00421	DB08957
DB00590	DB06711
DB01162	DB08893
DB00590	DB06152
DB00590	DB01364
DB00421	DB01407
DB01162	DB01366
DB01162	DB01365
DB01162	DB00983
DB00421	DB00575
DB01162	DB08957
DB00457	DB01364
DB00590	DB00388
DB00706	DB00211
DB01162	DB00668
DB00421	DB00871
DB01162	DB01274
DB00457	DB01365
DB00590	DB00852
DB00598	DB01291
DB00457	DB01407
DB01162	DB00935
DB00590	DB00368
DB00421	DB01288
DB01162	DB00867
DB01162	DB00938
DB00598	DB09080
DB00421	DB06711
DB00590	DB00871
DB00706	DB08957
DB00706	DB01364
DB00706	DB00816
DB01162	DB01291
DB00457	DB08893
DB00421	DB00484
DB01136	DB00388
DB01136	DB00221
DB00421	DB00852
DB00457	DB00723
DB00457	DB00610
DB00590	DB01288
DB00706	DB00610
DB00457	DB00816
DB01136	DB01001
DB00590	DB00668
DB00590	DB08957
DB00590	DB00211
DB00457	DB00211
DB00421	DB00449
DB00457	DB01102
DB00590	DB00449
DB01136	DB01064
DB01162	DB00610
DB00590	DB01064
DB00590	DB01366
DB01136	DB00397
DB01162	DB01064
DB00421	DB01291
DB00706	DB00723
DB01136	DB00867
DB00590	DB01274
DB00598	DB00388
DB01136	DB01407
DB00421	DB00816
DB01162	DB00368
DB00706	DB01407
DB00590	DB01407
DB01162	DB00629
DB00457	DB06152
DB00706	DB01102
DB01162	DB06152
DB01162	DB01364
DB00421	DB01102
DB00457	DB00841
DB00421	DB00723
DB00590	DB00983
DB00590	DB00723
DB00706	DB00221
DB00421	DB00964
DB00421	DB00983
DB00706	DB00629
DB00457	DB00938
DB00457	DB00935
DB01136	DB01288
DB01162	DB00751
DB00706	DB00668
DB00457	DB00368
DB00457	DB01366
DB01162	DB00852
DB01136	DB01366
DB00706	DB00983
DB00706	DB01064
DB00457	DB08957
DB00598	DB00983
DB00421	DB06152
DB00706	DB01365
DB00421	DB00368
DB00590	DB00841
DB01162	DB00221
DB00598	DB01102
DB01136	DB00841
DB00421	DB00867
